Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_pulses_gg_ch4_ha
236,Venezuela (Bolivarian Republic of),"Peas, dry",1961,1594,tonnes,Production,0.6,956.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1962,2508,tonnes,Production,0.6,1504.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1963,2134,tonnes,Production,0.6,1280.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1964,1150,tonnes,Production,0.6,690
236,Venezuela (Bolivarian Republic of),"Peas, dry",1965,1495,tonnes,Production,0.6,897
236,Venezuela (Bolivarian Republic of),"Peas, dry",1966,1944,tonnes,Production,0.6,1166.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1967,2245,tonnes,Production,0.6,1347
236,Venezuela (Bolivarian Republic of),"Peas, dry",1968,2477,tonnes,Production,0.6,1486.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",1969,2883,tonnes,Production,0.6,1729.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1970,3103,tonnes,Production,0.6,1861.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1971,2202,tonnes,Production,0.6,1321.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",1972,1621,tonnes,Production,0.6,972.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1973,1054,tonnes,Production,0.6,632.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1974,1212,tonnes,Production,0.6,727.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",1975,1326,tonnes,Production,0.6,795.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1976,1581,tonnes,Production,0.6,948.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1977,1669,tonnes,Production,0.6,1001.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1978,1661,tonnes,Production,0.6,996.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1979,1704,tonnes,Production,0.6,1022.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1980,1649,tonnes,Production,0.6,989.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1981,1619,tonnes,Production,0.6,971.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1982,1538,tonnes,Production,0.6,922.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1983,1630,tonnes,Production,0.6,978
236,Venezuela (Bolivarian Republic of),"Peas, dry",1984,1643,tonnes,Production,0.6,985.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1985,1745,tonnes,Production,0.6,1047
236,Venezuela (Bolivarian Republic of),"Peas, dry",1986,1665,tonnes,Production,0.6,999
236,Venezuela (Bolivarian Republic of),"Peas, dry",1987,1683,tonnes,Production,0.6,1009.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1988,1819,tonnes,Production,0.6,1091.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1989,1855,tonnes,Production,0.6,1113
236,Venezuela (Bolivarian Republic of),"Peas, dry",1990,1896,tonnes,Production,0.6,1137.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1991,1837,tonnes,Production,0.6,1102.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",1992,313,tonnes,Production,0.6,187.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",1993,892,tonnes,Production,0.6,535.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",1994,504,tonnes,Production,0.6,302.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1995,285,tonnes,Production,0.6,171
236,Venezuela (Bolivarian Republic of),"Peas, dry",1996,161,tonnes,Production,0.6,96.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",1997,125,tonnes,Production,0.6,75
236,Venezuela (Bolivarian Republic of),"Peas, dry",1998,54,tonnes,Production,0.6,32.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",1999,56,tonnes,Production,0.6,33.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",2000,32,tonnes,Production,0.6,19.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2001,23,tonnes,Production,0.6,13.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",2002,138,tonnes,Production,0.6,82.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",2003,224,tonnes,Production,0.6,134.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",2004,288,tonnes,Production,0.6,172.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",2005,258,tonnes,Production,0.6,154.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",2006,256,tonnes,Production,0.6,153.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",2007,377,tonnes,Production,0.6,226.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2008,598,tonnes,Production,0.6,358.8
236,Venezuela (Bolivarian Republic of),"Peas, dry",2009,599,tonnes,Production,0.6,359.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",2010,545,tonnes,Production,0.6,327
236,Venezuela (Bolivarian Republic of),"Peas, dry",2011,592,tonnes,Production,0.6,355.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2012,421,tonnes,Production,0.6,252.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",2013,282,tonnes,Production,0.6,169.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2014,136,tonnes,Production,0.6,81.6
236,Venezuela (Bolivarian Republic of),"Peas, dry",2015,169,tonnes,Production,0.6,101.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",2016,202,tonnes,Production,0.6,121.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2017,207,tonnes,Production,0.6,124.2
236,Venezuela (Bolivarian Republic of),"Peas, dry",2018,219,tonnes,Production,0.6,131.4
236,Venezuela (Bolivarian Republic of),"Peas, dry",2019,186,tonnes,Production,0.6,111.6
