Area Code (FAO),Nation,Item,Year,yf_agrc_fibers_tonne_ha,Unit,Element
169,Paraguay,Seed cotton,1991,15233,hg/ha,Yield
169,Paraguay,Seed cotton,1992,8950,hg/ha,Yield
169,Paraguay,Seed cotton,1993,17871,hg/ha,Yield
169,Paraguay,Seed cotton,1994,9966,hg/ha,Yield
169,Paraguay,Seed cotton,1995,13881,hg/ha,Yield
169,Paraguay,Seed cotton,1996,10754,hg/ha,Yield
169,Paraguay,Seed cotton,1997,12565,hg/ha,Yield
169,Paraguay,Seed cotton,1998,10990,hg/ha,Yield
169,Paraguay,Seed cotton,1999,12171,hg/ha,Yield
169,Paraguay,Seed cotton,2000,12661,hg/ha,Yield
169,Paraguay,Seed cotton,2001,9885,hg/ha,Yield
169,Paraguay,Seed cotton,2002,7576,hg/ha,Yield
169,Paraguay,Seed cotton,2003,9268,hg/ha,Yield
169,Paraguay,Seed cotton,2004,10313,hg/ha,Yield
169,Paraguay,Seed cotton,2005,8800,hg/ha,Yield
169,Paraguay,Seed cotton,2006,7347,hg/ha,Yield
169,Paraguay,Seed cotton,2007,9545,hg/ha,Yield
169,Paraguay,Seed cotton,2008,9623,hg/ha,Yield
169,Paraguay,Seed cotton,2009,6000,hg/ha,Yield
169,Paraguay,Seed cotton,2010,10967,hg/ha,Yield
169,Paraguay,Seed cotton,2011,12321,hg/ha,Yield
169,Paraguay,Seed cotton,2012,5760,hg/ha,Yield
169,Paraguay,Seed cotton,2013,11000,hg/ha,Yield
169,Paraguay,Seed cotton,2014,11000,hg/ha,Yield
169,Paraguay,Seed cotton,2015,11762,hg/ha,Yield
169,Paraguay,Seed cotton,2016,11800,hg/ha,Yield
169,Paraguay,Seed cotton,2017,14000,hg/ha,Yield
169,Paraguay,Seed cotton,2018,20000,hg/ha,Yield
169,Paraguay,Seed cotton,2019,15000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1961,10000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1962,13333,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1963,12500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1964,12632,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1965,12500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1966,12500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1967,12500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1968,12022,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1969,12000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1970,13503,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1971,11118,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1972,13437,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1973,13088,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1974,13393,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1975,13740,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1976,13877,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1977,13901,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1978,12520,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1979,12634,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1980,13667,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1981,15500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1982,14948,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1983,15460,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1984,15584,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1985,15739,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1986,12426,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1987,15444,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1988,16490,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1989,16295,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1990,18091,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1991,18828,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1992,18778,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1993,18720,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1994,18781,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1995,15340,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1996,16309,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1997,17920,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1998,17559,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",1999,15801,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2000,13867,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2001,17912,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2002,18283,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2003,18857,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2004,19999,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2005,20000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2006,18750,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2007,18750,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2008,16941,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2009,17502,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2010,21470,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2011,21470,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2012,16100,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2013,21500,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2014,21600,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2015,19257,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2016,19261,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2017,20000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2018,21000,hg/ha,Yield
169,Paraguay,"Tobacco, unmanufactured",2019,20500,hg/ha,Yield
170,Peru,Seed cotton,1961,15095,hg/ha,Yield
170,Peru,Seed cotton,1962,15763,hg/ha,Yield
170,Peru,Seed cotton,1963,15674,hg/ha,Yield
170,Peru,Seed cotton,1964,15744,hg/ha,Yield
170,Peru,Seed cotton,1965,15006,hg/ha,Yield
170,Peru,Seed cotton,1966,16288,hg/ha,Yield
170,Peru,Seed cotton,1967,14592,hg/ha,Yield
170,Peru,Seed cotton,1968,17183,hg/ha,Yield
170,Peru,Seed cotton,1969,15099,hg/ha,Yield
170,Peru,Seed cotton,1970,17230,hg/ha,Yield
170,Peru,Seed cotton,1971,17072,hg/ha,Yield
170,Peru,Seed cotton,1972,17597,hg/ha,Yield
170,Peru,Seed cotton,1973,17492,hg/ha,Yield
170,Peru,Seed cotton,1974,17307,hg/ha,Yield
170,Peru,Seed cotton,1975,19931,hg/ha,Yield
170,Peru,Seed cotton,1976,16737,hg/ha,Yield
170,Peru,Seed cotton,1977,15766,hg/ha,Yield
170,Peru,Seed cotton,1978,17160,hg/ha,Yield
170,Peru,Seed cotton,1979,18103,hg/ha,Yield
170,Peru,Seed cotton,1980,17875,hg/ha,Yield
170,Peru,Seed cotton,1981,18240,hg/ha,Yield
170,Peru,Seed cotton,1982,19321,hg/ha,Yield
170,Peru,Seed cotton,1983,12452,hg/ha,Yield
170,Peru,Seed cotton,1984,20185,hg/ha,Yield
170,Peru,Seed cotton,1985,18448,hg/ha,Yield
170,Peru,Seed cotton,1986,18334,hg/ha,Yield
170,Peru,Seed cotton,1987,16886,hg/ha,Yield
170,Peru,Seed cotton,1988,21159,hg/ha,Yield
170,Peru,Seed cotton,1989,18829,hg/ha,Yield
170,Peru,Seed cotton,1990,17275,hg/ha,Yield
170,Peru,Seed cotton,1991,14993,hg/ha,Yield
170,Peru,Seed cotton,1992,12522,hg/ha,Yield
170,Peru,Seed cotton,1993,14696,hg/ha,Yield
170,Peru,Seed cotton,1994,17229,hg/ha,Yield
170,Peru,Seed cotton,1995,17535,hg/ha,Yield
170,Peru,Seed cotton,1996,19592,hg/ha,Yield
170,Peru,Seed cotton,1997,15972,hg/ha,Yield
170,Peru,Seed cotton,1998,12938,hg/ha,Yield
170,Peru,Seed cotton,1999,17124,hg/ha,Yield
170,Peru,Seed cotton,2000,17232,hg/ha,Yield
170,Peru,Seed cotton,2001,19266,hg/ha,Yield
170,Peru,Seed cotton,2002,17580,hg/ha,Yield
170,Peru,Seed cotton,2003,20149,hg/ha,Yield
170,Peru,Seed cotton,2004,21111,hg/ha,Yield
170,Peru,Seed cotton,2005,22232,hg/ha,Yield
170,Peru,Seed cotton,2006,23250,hg/ha,Yield
170,Peru,Seed cotton,2007,24091,hg/ha,Yield
170,Peru,Seed cotton,2008,23742,hg/ha,Yield
170,Peru,Seed cotton,2009,23615,hg/ha,Yield
170,Peru,Seed cotton,2010,22801,hg/ha,Yield
170,Peru,Seed cotton,2011,26641,hg/ha,Yield
170,Peru,Seed cotton,2012,21891,hg/ha,Yield
170,Peru,Seed cotton,2013,26486,hg/ha,Yield
170,Peru,Seed cotton,2014,29403,hg/ha,Yield
170,Peru,Seed cotton,2015,26052,hg/ha,Yield
170,Peru,Seed cotton,2016,25061,hg/ha,Yield
170,Peru,Seed cotton,2017,28601,hg/ha,Yield
170,Peru,Seed cotton,2018,21273,hg/ha,Yield
170,Peru,Seed cotton,2019,29735,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1961,9280,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1962,9795,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1963,9695,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1964,10295,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1965,10444,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1966,13019,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1967,11429,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1968,11333,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1969,8902,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1970,9462,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1971,9811,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1972,13103,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1973,11917,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1974,15019,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1975,13959,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1976,13732,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1977,12271,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1978,12075,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1979,11503,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1980,12932,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1981,12498,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1982,12286,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1983,12650,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1984,13284,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1985,12400,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1986,12400,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1987,12400,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1988,12400,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1989,12400,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1990,13053,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1991,5118,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1992,8691,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1993,14671,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1994,15278,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1995,15000,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1996,15385,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1997,24645,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1998,25640,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",1999,24700,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2000,24998,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2001,24861,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2002,28091,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2003,36696,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2004,30205,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2005,33942,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2006,34071,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2007,32697,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2008,25149,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2009,26583,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2010,27913,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2011,29347,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2012,31388,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2013,30534,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2014,54171,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2015,81193,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2016,90699,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2017,98750,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2018,95000,hg/ha,Yield
170,Peru,"Tobacco, unmanufactured",2019,96462,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1961,6667,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1962,6667,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1963,7313,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1964,6875,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1965,6528,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1966,6800,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1967,8112,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1968,12262,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1969,11508,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1970,10793,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1971,9729,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1972,9228,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1973,8877,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1974,11471,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1975,13059,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1976,7363,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1977,9778,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1978,13333,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1979,11900,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1980,5833,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1981,7167,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1982,8667,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1983,9111,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1984,9385,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1985,8800,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1986,9467,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1987,12407,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1988,19500,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1989,19722,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1990,21042,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1991,18958,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1992,18222,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1993,17619,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1994,15500,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1995,15238,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1996,15652,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1997,15714,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1998,15667,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",1999,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2000,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2001,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2002,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2003,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2004,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2005,15385,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2006,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2007,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2008,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2009,15000,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2010,16127,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2011,16953,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2012,19048,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2013,18679,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2014,17982,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2015,16094,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2016,15185,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2017,14437,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2018,13946,hg/ha,Yield
220,Trinidad and Tobago,"Tobacco, unmanufactured",2019,13733,hg/ha,Yield
234,Uruguay,Seed cotton,1961,7432,hg/ha,Yield
234,Uruguay,Seed cotton,1962,8447,hg/ha,Yield
234,Uruguay,Seed cotton,1963,10072,hg/ha,Yield
234,Uruguay,Seed cotton,1964,7023,hg/ha,Yield
234,Uruguay,Seed cotton,1965,5985,hg/ha,Yield
234,Uruguay,Seed cotton,1966,10000,hg/ha,Yield
234,Uruguay,Seed cotton,1967,6729,hg/ha,Yield
234,Uruguay,Seed cotton,1968,5780,hg/ha,Yield
234,Uruguay,Seed cotton,1969,8390,hg/ha,Yield
234,Uruguay,Seed cotton,1970,6775,hg/ha,Yield
234,Uruguay,Seed cotton,1971,6843,hg/ha,Yield
234,Uruguay,Seed cotton,1972,6675,hg/ha,Yield
234,Uruguay,Seed cotton,1973,6730,hg/ha,Yield
234,Uruguay,Seed cotton,1974,6850,hg/ha,Yield
234,Uruguay,Seed cotton,1975,6923,hg/ha,Yield
234,Uruguay,Seed cotton,1976,7655,hg/ha,Yield
234,Uruguay,Seed cotton,1977,7532,hg/ha,Yield
234,Uruguay,Seed cotton,1978,6002,hg/ha,Yield
234,Uruguay,Seed cotton,1979,4764,hg/ha,Yield
234,Uruguay,Seed cotton,1980,8276,hg/ha,Yield
234,Uruguay,Seed cotton,1981,8750,hg/ha,Yield
234,Uruguay,Seed cotton,1982,10000,hg/ha,Yield
234,Uruguay,Seed cotton,1983,8889,hg/ha,Yield
234,Uruguay,Seed cotton,1984,5152,hg/ha,Yield
234,Uruguay,Seed cotton,1985,8626,hg/ha,Yield
234,Uruguay,Seed cotton,1986,8955,hg/ha,Yield
234,Uruguay,Seed cotton,1987,7000,hg/ha,Yield
234,Uruguay,Seed cotton,1988,7027,hg/ha,Yield
234,Uruguay,Seed cotton,1989,8050,hg/ha,Yield
234,Uruguay,Seed cotton,1990,6211,hg/ha,Yield
234,Uruguay,Seed cotton,1991,10000,hg/ha,Yield
234,Uruguay,Seed cotton,1992,12143,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1961,9462,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1962,13083,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1963,14928,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1964,9529,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1965,9756,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1966,11721,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1967,11007,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1968,7180,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1969,8766,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1970,8545,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1971,9178,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1972,12989,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1973,12424,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1974,15953,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1975,16073,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1976,14326,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1977,14299,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1978,16794,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1979,14891,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1980,17846,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1981,16728,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1982,21121,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1983,20390,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1984,19886,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1985,21398,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1986,17500,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1987,17500,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1988,18530,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1989,21940,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1990,22012,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1991,22004,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1992,29167,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1993,32000,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1994,31333,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1995,32051,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1996,31852,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1997,32500,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1998,32621,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",1999,33097,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2000,33735,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2001,34118,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2002,33864,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2003,33333,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2004,33678,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2005,33333,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2006,34255,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2007,34989,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2008,35652,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2009,36348,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2010,37057,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2011,37676,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2012,38554,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2013,38272,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2014,38415,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2015,38727,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2016,39490,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2017,39720,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2018,40122,hg/ha,Yield
234,Uruguay,"Tobacco, unmanufactured",2019,40477,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1961,5234,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1962,6870,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1963,7010,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1964,7420,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1965,7550,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1966,8070,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1967,7510,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1968,8239,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1969,8440,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1970,9239,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1971,9167,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1972,9281,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1973,10210,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1974,10759,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1975,11167,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1976,11582,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1977,12340,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1978,12256,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1979,12680,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1980,14387,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1981,11606,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1982,11799,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1983,15386,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1984,14554,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1985,16178,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1986,19639,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1987,10601,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1988,12205,hg/ha,Yield
