Area Code (FAO),Nation,Item,Year,yf_agrc_tubers_tonne_ha,Unit,Element
44,Colombia,Roots and tubers nes,2014,87184,hg/ha,Yield
44,Colombia,Roots and tubers nes,2015,87550,hg/ha,Yield
44,Colombia,Roots and tubers nes,2016,84851,hg/ha,Yield
44,Colombia,Roots and tubers nes,2017,114311,hg/ha,Yield
44,Colombia,Roots and tubers nes,2018,108389,hg/ha,Yield
44,Colombia,Roots and tubers nes,2019,114522,hg/ha,Yield
44,Colombia,Yams,1961,78667,hg/ha,Yield
44,Colombia,Yams,1962,82000,hg/ha,Yield
44,Colombia,Yams,1963,84000,hg/ha,Yield
44,Colombia,Yams,1964,86667,hg/ha,Yield
44,Colombia,Yams,1965,88667,hg/ha,Yield
44,Colombia,Yams,1966,92667,hg/ha,Yield
44,Colombia,Yams,1967,94000,hg/ha,Yield
44,Colombia,Yams,1968,96000,hg/ha,Yield
44,Colombia,Yams,1969,100000,hg/ha,Yield
44,Colombia,Yams,1970,100000,hg/ha,Yield
44,Colombia,Yams,1971,94179,hg/ha,Yield
44,Colombia,Yams,1972,100571,hg/ha,Yield
44,Colombia,Yams,1973,99714,hg/ha,Yield
44,Colombia,Yams,1974,102500,hg/ha,Yield
44,Colombia,Yams,1975,100274,hg/ha,Yield
44,Colombia,Yams,1976,102233,hg/ha,Yield
44,Colombia,Yams,1977,118971,hg/ha,Yield
44,Colombia,Yams,1978,123732,hg/ha,Yield
44,Colombia,Yams,1979,114032,hg/ha,Yield
44,Colombia,Yams,1980,115034,hg/ha,Yield
44,Colombia,Yams,1981,91769,hg/ha,Yield
44,Colombia,Yams,1982,72264,hg/ha,Yield
44,Colombia,Yams,1983,69281,hg/ha,Yield
44,Colombia,Yams,1984,72433,hg/ha,Yield
44,Colombia,Yams,1985,75495,hg/ha,Yield
44,Colombia,Yams,1986,70324,hg/ha,Yield
44,Colombia,Yams,1987,88599,hg/ha,Yield
44,Colombia,Yams,1988,77826,hg/ha,Yield
44,Colombia,Yams,1989,55473,hg/ha,Yield
44,Colombia,Yams,1990,62287,hg/ha,Yield
44,Colombia,Yams,1991,80884,hg/ha,Yield
44,Colombia,Yams,1992,114594,hg/ha,Yield
44,Colombia,Yams,1993,127935,hg/ha,Yield
44,Colombia,Yams,1994,105860,hg/ha,Yield
44,Colombia,Yams,1995,116198,hg/ha,Yield
44,Colombia,Yams,1996,109892,hg/ha,Yield
44,Colombia,Yams,1997,103399,hg/ha,Yield
44,Colombia,Yams,1998,107832,hg/ha,Yield
44,Colombia,Yams,1999,102843,hg/ha,Yield
44,Colombia,Yams,2000,110616,hg/ha,Yield
44,Colombia,Yams,2001,117102,hg/ha,Yield
44,Colombia,Yams,2002,113682,hg/ha,Yield
44,Colombia,Yams,2003,117141,hg/ha,Yield
44,Colombia,Yams,2004,117050,hg/ha,Yield
44,Colombia,Yams,2005,117678,hg/ha,Yield
44,Colombia,Yams,2006,105600,hg/ha,Yield
44,Colombia,Yams,2007,104038,hg/ha,Yield
44,Colombia,Yams,2008,104870,hg/ha,Yield
44,Colombia,Yams,2009,106037,hg/ha,Yield
44,Colombia,Yams,2010,108871,hg/ha,Yield
44,Colombia,Yams,2011,111246,hg/ha,Yield
44,Colombia,Yams,2012,109759,hg/ha,Yield
44,Colombia,Yams,2013,109991,hg/ha,Yield
44,Colombia,Yams,2014,104517,hg/ha,Yield
44,Colombia,Yams,2015,101452,hg/ha,Yield
44,Colombia,Yams,2016,98144,hg/ha,Yield
44,Colombia,Yams,2017,116217,hg/ha,Yield
44,Colombia,Yams,2018,124276,hg/ha,Yield
44,Colombia,Yams,2019,122124,hg/ha,Yield
48,Costa Rica,Cassava,1961,41487,hg/ha,Yield
48,Costa Rica,Cassava,1962,42940,hg/ha,Yield
48,Costa Rica,Cassava,1963,43019,hg/ha,Yield
48,Costa Rica,Cassava,1964,43125,hg/ha,Yield
48,Costa Rica,Cassava,1965,43291,hg/ha,Yield
48,Costa Rica,Cassava,1966,43459,hg/ha,Yield
48,Costa Rica,Cassava,1967,43560,hg/ha,Yield
48,Costa Rica,Cassava,1968,43539,hg/ha,Yield
48,Costa Rica,Cassava,1969,42526,hg/ha,Yield
48,Costa Rica,Cassava,1970,41650,hg/ha,Yield
48,Costa Rica,Cassava,1971,42810,hg/ha,Yield
48,Costa Rica,Cassava,1972,44180,hg/ha,Yield
48,Costa Rica,Cassava,1973,47949,hg/ha,Yield
48,Costa Rica,Cassava,1974,44128,hg/ha,Yield
48,Costa Rica,Cassava,1975,57135,hg/ha,Yield
48,Costa Rica,Cassava,1976,66168,hg/ha,Yield
48,Costa Rica,Cassava,1977,50368,hg/ha,Yield
48,Costa Rica,Cassava,1978,42393,hg/ha,Yield
48,Costa Rica,Cassava,1979,34720,hg/ha,Yield
48,Costa Rica,Cassava,1980,33938,hg/ha,Yield
48,Costa Rica,Cassava,1981,35272,hg/ha,Yield
48,Costa Rica,Cassava,1982,38267,hg/ha,Yield
48,Costa Rica,Cassava,1983,46671,hg/ha,Yield
48,Costa Rica,Cassava,1984,39707,hg/ha,Yield
48,Costa Rica,Cassava,1985,49068,hg/ha,Yield
48,Costa Rica,Cassava,1986,60000,hg/ha,Yield
48,Costa Rica,Cassava,1987,80000,hg/ha,Yield
48,Costa Rica,Cassava,1988,138889,hg/ha,Yield
48,Costa Rica,Cassava,1989,139535,hg/ha,Yield
48,Costa Rica,Cassava,1990,138298,hg/ha,Yield
48,Costa Rica,Cassava,1991,146684,hg/ha,Yield
48,Costa Rica,Cassava,1992,150000,hg/ha,Yield
48,Costa Rica,Cassava,1993,173892,hg/ha,Yield
48,Costa Rica,Cassava,1994,224490,hg/ha,Yield
48,Costa Rica,Cassava,1995,119983,hg/ha,Yield
48,Costa Rica,Cassava,1996,129989,hg/ha,Yield
48,Costa Rica,Cassava,1997,129994,hg/ha,Yield
48,Costa Rica,Cassava,1998,131356,hg/ha,Yield
48,Costa Rica,Cassava,1999,108134,hg/ha,Yield
48,Costa Rica,Cassava,2000,116250,hg/ha,Yield
48,Costa Rica,Cassava,2001,110543,hg/ha,Yield
48,Costa Rica,Cassava,2002,79808,hg/ha,Yield
48,Costa Rica,Cassava,2003,109769,hg/ha,Yield
48,Costa Rica,Cassava,2004,114777,hg/ha,Yield
48,Costa Rica,Cassava,2005,54320,hg/ha,Yield
48,Costa Rica,Cassava,2006,56457,hg/ha,Yield
48,Costa Rica,Cassava,2007,82212,hg/ha,Yield
48,Costa Rica,Cassava,2008,119685,hg/ha,Yield
48,Costa Rica,Cassava,2009,117345,hg/ha,Yield
48,Costa Rica,Cassava,2010,128861,hg/ha,Yield
48,Costa Rica,Cassava,2011,165339,hg/ha,Yield
48,Costa Rica,Cassava,2012,126502,hg/ha,Yield
48,Costa Rica,Cassava,2013,126824,hg/ha,Yield
48,Costa Rica,Cassava,2014,150000,hg/ha,Yield
48,Costa Rica,Cassava,2015,150000,hg/ha,Yield
48,Costa Rica,Cassava,2016,150000,hg/ha,Yield
48,Costa Rica,Cassava,2017,150000,hg/ha,Yield
48,Costa Rica,Cassava,2018,150000,hg/ha,Yield
48,Costa Rica,Cassava,2019,149795,hg/ha,Yield
48,Costa Rica,Potatoes,1961,98769,hg/ha,Yield
48,Costa Rica,Potatoes,1962,97544,hg/ha,Yield
48,Costa Rica,Potatoes,1963,99876,hg/ha,Yield
48,Costa Rica,Potatoes,1964,101784,hg/ha,Yield
48,Costa Rica,Potatoes,1965,99995,hg/ha,Yield
48,Costa Rica,Potatoes,1966,99759,hg/ha,Yield
48,Costa Rica,Potatoes,1967,98910,hg/ha,Yield
48,Costa Rica,Potatoes,1968,98571,hg/ha,Yield
48,Costa Rica,Potatoes,1969,96345,hg/ha,Yield
48,Costa Rica,Potatoes,1970,94424,hg/ha,Yield
48,Costa Rica,Potatoes,1971,96428,hg/ha,Yield
48,Costa Rica,Potatoes,1972,100100,hg/ha,Yield
48,Costa Rica,Potatoes,1973,116142,hg/ha,Yield
48,Costa Rica,Potatoes,1974,107073,hg/ha,Yield
48,Costa Rica,Potatoes,1975,115227,hg/ha,Yield
48,Costa Rica,Potatoes,1976,116554,hg/ha,Yield
48,Costa Rica,Potatoes,1977,105679,hg/ha,Yield
48,Costa Rica,Potatoes,1978,103892,hg/ha,Yield
48,Costa Rica,Potatoes,1979,102988,hg/ha,Yield
48,Costa Rica,Potatoes,1980,101552,hg/ha,Yield
48,Costa Rica,Potatoes,1981,90323,hg/ha,Yield
48,Costa Rica,Potatoes,1982,92903,hg/ha,Yield
48,Costa Rica,Potatoes,1983,120000,hg/ha,Yield
48,Costa Rica,Potatoes,1984,140009,hg/ha,Yield
48,Costa Rica,Potatoes,1985,145019,hg/ha,Yield
48,Costa Rica,Potatoes,1986,197032,hg/ha,Yield
48,Costa Rica,Potatoes,1987,160000,hg/ha,Yield
48,Costa Rica,Potatoes,1988,178571,hg/ha,Yield
48,Costa Rica,Potatoes,1989,207001,hg/ha,Yield
48,Costa Rica,Potatoes,1990,220000,hg/ha,Yield
48,Costa Rica,Potatoes,1991,237623,hg/ha,Yield
48,Costa Rica,Potatoes,1992,248570,hg/ha,Yield
48,Costa Rica,Potatoes,1993,240791,hg/ha,Yield
48,Costa Rica,Potatoes,1994,212040,hg/ha,Yield
48,Costa Rica,Potatoes,1995,198751,hg/ha,Yield
48,Costa Rica,Potatoes,1996,218054,hg/ha,Yield
48,Costa Rica,Potatoes,1997,240134,hg/ha,Yield
48,Costa Rica,Potatoes,1998,232918,hg/ha,Yield
48,Costa Rica,Potatoes,1999,218862,hg/ha,Yield
48,Costa Rica,Potatoes,2000,231195,hg/ha,Yield
48,Costa Rica,Potatoes,2001,265155,hg/ha,Yield
48,Costa Rica,Potatoes,2002,261716,hg/ha,Yield
48,Costa Rica,Potatoes,2003,253549,hg/ha,Yield
48,Costa Rica,Potatoes,2004,244357,hg/ha,Yield
48,Costa Rica,Potatoes,2005,243595,hg/ha,Yield
48,Costa Rica,Potatoes,2006,235761,hg/ha,Yield
48,Costa Rica,Potatoes,2007,235305,hg/ha,Yield
48,Costa Rica,Potatoes,2008,245822,hg/ha,Yield
48,Costa Rica,Potatoes,2009,250111,hg/ha,Yield
48,Costa Rica,Potatoes,2010,249489,hg/ha,Yield
48,Costa Rica,Potatoes,2011,224226,hg/ha,Yield
48,Costa Rica,Potatoes,2012,252978,hg/ha,Yield
48,Costa Rica,Potatoes,2013,235423,hg/ha,Yield
48,Costa Rica,Potatoes,2014,226265,hg/ha,Yield
48,Costa Rica,Potatoes,2015,246532,hg/ha,Yield
48,Costa Rica,Potatoes,2016,246985,hg/ha,Yield
48,Costa Rica,Potatoes,2017,255765,hg/ha,Yield
48,Costa Rica,Potatoes,2018,254120,hg/ha,Yield
48,Costa Rica,Potatoes,2019,251836,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1982,76000,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1983,67900,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1984,88000,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1985,78200,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1986,72240,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1987,82000,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1988,87692,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1989,85789,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1990,88000,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1991,85714,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1992,83333,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1993,90000,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1994,83333,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1995,92909,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1996,84423,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1997,88204,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1998,87213,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,1999,96984,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2000,83088,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2001,78398,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2002,82903,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2003,86333,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2004,89655,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2005,90345,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2006,90734,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2007,82076,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2008,99331,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2009,86498,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2010,91096,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2011,94964,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2012,100452,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2013,96229,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2014,100896,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2015,106689,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2016,111368,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2017,111007,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2018,86963,hg/ha,Yield
48,Costa Rica,Roots and tubers nes,2019,96210,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1994,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1995,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1996,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1997,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1998,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,1999,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2000,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2001,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2002,28571,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2003,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2004,30435,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2005,29730,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2006,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2007,29630,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2008,29730,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2009,29412,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2010,30233,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2011,29412,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2012,30000,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2013,29412,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2014,29703,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2015,29762,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2016,29851,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2017,29801,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2018,29817,hg/ha,Yield
48,Costa Rica,Sweet potatoes,2019,29900,hg/ha,Yield
48,Costa Rica,Yams,1989,128571,hg/ha,Yield
48,Costa Rica,Yams,1990,120000,hg/ha,Yield
48,Costa Rica,Yams,1991,125000,hg/ha,Yield
48,Costa Rica,Yams,1992,155556,hg/ha,Yield
48,Costa Rica,Yams,1993,160000,hg/ha,Yield
48,Costa Rica,Yams,1994,160000,hg/ha,Yield
48,Costa Rica,Yams,1995,200000,hg/ha,Yield
48,Costa Rica,Yams,1996,180085,hg/ha,Yield
48,Costa Rica,Yams,1997,180150,hg/ha,Yield
48,Costa Rica,Yams,1998,160080,hg/ha,Yield
48,Costa Rica,Yams,1999,172299,hg/ha,Yield
48,Costa Rica,Yams,2000,137224,hg/ha,Yield
48,Costa Rica,Yams,2001,125042,hg/ha,Yield
48,Costa Rica,Yams,2002,142561,hg/ha,Yield
48,Costa Rica,Yams,2003,138601,hg/ha,Yield
48,Costa Rica,Yams,2004,134101,hg/ha,Yield
48,Costa Rica,Yams,2005,56573,hg/ha,Yield
48,Costa Rica,Yams,2006,131077,hg/ha,Yield
48,Costa Rica,Yams,2007,124371,hg/ha,Yield
48,Costa Rica,Yams,2008,133133,hg/ha,Yield
48,Costa Rica,Yams,2009,142515,hg/ha,Yield
48,Costa Rica,Yams,2010,138743,hg/ha,Yield
48,Costa Rica,Yams,2011,138743,hg/ha,Yield
48,Costa Rica,Yams,2012,138743,hg/ha,Yield
48,Costa Rica,Yams,2013,123770,hg/ha,Yield
48,Costa Rica,Yams,2014,150000,hg/ha,Yield
48,Costa Rica,Yams,2015,150000,hg/ha,Yield
48,Costa Rica,Yams,2016,150000,hg/ha,Yield
48,Costa Rica,Yams,2017,150000,hg/ha,Yield
48,Costa Rica,Yams,2018,150000,hg/ha,Yield
48,Costa Rica,Yams,2019,145272,hg/ha,Yield
56,Dominican Republic,Cassava,1961,50140,hg/ha,Yield
56,Dominican Republic,Cassava,1962,49333,hg/ha,Yield
56,Dominican Republic,Cassava,1963,50690,hg/ha,Yield
56,Dominican Republic,Cassava,1964,51032,hg/ha,Yield
56,Dominican Republic,Cassava,1965,50500,hg/ha,Yield
56,Dominican Republic,Cassava,1966,50933,hg/ha,Yield
56,Dominican Republic,Cassava,1967,50500,hg/ha,Yield
56,Dominican Republic,Cassava,1968,50000,hg/ha,Yield
56,Dominican Republic,Cassava,1969,50000,hg/ha,Yield
56,Dominican Republic,Cassava,1970,50000,hg/ha,Yield
56,Dominican Republic,Cassava,1971,51111,hg/ha,Yield
56,Dominican Republic,Cassava,1972,50000,hg/ha,Yield
56,Dominican Republic,Cassava,1973,44745,hg/ha,Yield
56,Dominican Republic,Cassava,1974,30182,hg/ha,Yield
56,Dominican Republic,Cassava,1975,39992,hg/ha,Yield
56,Dominican Republic,Cassava,1976,36440,hg/ha,Yield
56,Dominican Republic,Cassava,1977,62436,hg/ha,Yield
56,Dominican Republic,Cassava,1978,40104,hg/ha,Yield
56,Dominican Republic,Cassava,1979,50758,hg/ha,Yield
56,Dominican Republic,Cassava,1980,49842,hg/ha,Yield
56,Dominican Republic,Cassava,1981,51830,hg/ha,Yield
56,Dominican Republic,Cassava,1982,66658,hg/ha,Yield
56,Dominican Republic,Cassava,1983,55166,hg/ha,Yield
56,Dominican Republic,Cassava,1984,58905,hg/ha,Yield
56,Dominican Republic,Cassava,1985,59945,hg/ha,Yield
56,Dominican Republic,Cassava,1986,42518,hg/ha,Yield
56,Dominican Republic,Cassava,1987,56124,hg/ha,Yield
56,Dominican Republic,Cassava,1988,61004,hg/ha,Yield
56,Dominican Republic,Cassava,1989,62046,hg/ha,Yield
56,Dominican Republic,Cassava,1990,64479,hg/ha,Yield
56,Dominican Republic,Cassava,1991,77740,hg/ha,Yield
56,Dominican Republic,Cassava,1992,54099,hg/ha,Yield
56,Dominican Republic,Cassava,1993,60007,hg/ha,Yield
56,Dominican Republic,Cassava,1994,60158,hg/ha,Yield
56,Dominican Republic,Cassava,1995,62155,hg/ha,Yield
56,Dominican Republic,Cassava,1996,60749,hg/ha,Yield
56,Dominican Republic,Cassava,1997,59409,hg/ha,Yield
56,Dominican Republic,Cassava,1998,62593,hg/ha,Yield
56,Dominican Republic,Cassava,1999,64589,hg/ha,Yield
56,Dominican Republic,Cassava,2000,65366,hg/ha,Yield
56,Dominican Republic,Cassava,2001,69763,hg/ha,Yield
56,Dominican Republic,Cassava,2002,69926,hg/ha,Yield
56,Dominican Republic,Cassava,2003,73110,hg/ha,Yield
56,Dominican Republic,Cassava,2004,65504,hg/ha,Yield
56,Dominican Republic,Cassava,2005,66559,hg/ha,Yield
56,Dominican Republic,Cassava,2006,72182,hg/ha,Yield
56,Dominican Republic,Cassava,2007,75588,hg/ha,Yield
56,Dominican Republic,Cassava,2008,75139,hg/ha,Yield
56,Dominican Republic,Cassava,2009,77183,hg/ha,Yield
56,Dominican Republic,Cassava,2010,84604,hg/ha,Yield
56,Dominican Republic,Cassava,2011,78686,hg/ha,Yield
56,Dominican Republic,Cassava,2012,75083,hg/ha,Yield
56,Dominican Republic,Cassava,2013,74585,hg/ha,Yield
56,Dominican Republic,Cassava,2014,76091,hg/ha,Yield
56,Dominican Republic,Cassava,2015,70986,hg/ha,Yield
56,Dominican Republic,Cassava,2016,72501,hg/ha,Yield
56,Dominican Republic,Cassava,2017,73378,hg/ha,Yield
56,Dominican Republic,Cassava,2018,74024,hg/ha,Yield
56,Dominican Republic,Cassava,2019,75297,hg/ha,Yield
56,Dominican Republic,Potatoes,1961,71011,hg/ha,Yield
56,Dominican Republic,Potatoes,1962,73282,hg/ha,Yield
56,Dominican Republic,Potatoes,1963,75810,hg/ha,Yield
56,Dominican Republic,Potatoes,1964,70164,hg/ha,Yield
56,Dominican Republic,Potatoes,1965,72150,hg/ha,Yield
56,Dominican Republic,Potatoes,1966,72564,hg/ha,Yield
56,Dominican Republic,Potatoes,1967,70372,hg/ha,Yield
56,Dominican Republic,Potatoes,1968,70000,hg/ha,Yield
56,Dominican Republic,Potatoes,1969,70938,hg/ha,Yield
56,Dominican Republic,Potatoes,1970,71875,hg/ha,Yield
56,Dominican Republic,Potatoes,1971,70588,hg/ha,Yield
56,Dominican Republic,Potatoes,1972,71429,hg/ha,Yield
56,Dominican Republic,Potatoes,1973,70976,hg/ha,Yield
56,Dominican Republic,Potatoes,1974,70476,hg/ha,Yield
56,Dominican Republic,Potatoes,1975,70159,hg/ha,Yield
56,Dominican Republic,Potatoes,1976,71245,hg/ha,Yield
56,Dominican Republic,Potatoes,1977,72114,hg/ha,Yield
56,Dominican Republic,Potatoes,1978,68640,hg/ha,Yield
56,Dominican Republic,Potatoes,1979,72140,hg/ha,Yield
56,Dominican Republic,Potatoes,1980,100128,hg/ha,Yield
56,Dominican Republic,Potatoes,1981,78286,hg/ha,Yield
56,Dominican Republic,Potatoes,1982,106114,hg/ha,Yield
56,Dominican Republic,Potatoes,1983,102030,hg/ha,Yield
56,Dominican Republic,Potatoes,1984,112579,hg/ha,Yield
56,Dominican Republic,Potatoes,1985,105998,hg/ha,Yield
56,Dominican Republic,Potatoes,1986,130342,hg/ha,Yield
56,Dominican Republic,Potatoes,1987,123994,hg/ha,Yield
56,Dominican Republic,Potatoes,1988,135372,hg/ha,Yield
56,Dominican Republic,Potatoes,1989,138600,hg/ha,Yield
56,Dominican Republic,Potatoes,1990,118759,hg/ha,Yield
56,Dominican Republic,Potatoes,1991,123819,hg/ha,Yield
56,Dominican Republic,Potatoes,1992,86281,hg/ha,Yield
56,Dominican Republic,Potatoes,1993,98400,hg/ha,Yield
56,Dominican Republic,Potatoes,1994,121564,hg/ha,Yield
56,Dominican Republic,Potatoes,1995,103560,hg/ha,Yield
56,Dominican Republic,Potatoes,1996,98891,hg/ha,Yield
56,Dominican Republic,Potatoes,1997,92124,hg/ha,Yield
56,Dominican Republic,Potatoes,1998,90999,hg/ha,Yield
56,Dominican Republic,Potatoes,1999,110524,hg/ha,Yield
56,Dominican Republic,Potatoes,2000,142408,hg/ha,Yield
56,Dominican Republic,Potatoes,2001,183821,hg/ha,Yield
56,Dominican Republic,Potatoes,2002,166370,hg/ha,Yield
56,Dominican Republic,Potatoes,2003,183625,hg/ha,Yield
56,Dominican Republic,Potatoes,2004,179600,hg/ha,Yield
56,Dominican Republic,Potatoes,2005,220766,hg/ha,Yield
56,Dominican Republic,Potatoes,2006,222125,hg/ha,Yield
56,Dominican Republic,Potatoes,2007,216325,hg/ha,Yield
56,Dominican Republic,Potatoes,2008,205455,hg/ha,Yield
56,Dominican Republic,Potatoes,2009,219707,hg/ha,Yield
56,Dominican Republic,Potatoes,2010,237340,hg/ha,Yield
56,Dominican Republic,Potatoes,2011,236186,hg/ha,Yield
56,Dominican Republic,Potatoes,2012,242634,hg/ha,Yield
56,Dominican Republic,Potatoes,2013,256606,hg/ha,Yield
56,Dominican Republic,Potatoes,2014,267071,hg/ha,Yield
56,Dominican Republic,Potatoes,2015,266792,hg/ha,Yield
56,Dominican Republic,Potatoes,2016,267155,hg/ha,Yield
56,Dominican Republic,Potatoes,2017,267181,hg/ha,Yield
56,Dominican Republic,Potatoes,2018,266658,hg/ha,Yield
56,Dominican Republic,Potatoes,2019,268042,hg/ha,Yield
56,Dominican Republic,Roots and tubers nes,2018,64385,hg/ha,Yield
56,Dominican Republic,Roots and tubers nes,2019,64676,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1961,89750,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1962,90000,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1963,87882,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1964,91059,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1965,90118,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1966,91059,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1967,89649,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1968,86667,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1969,84000,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1970,92508,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1971,82727,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1972,79167,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1973,69333,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1974,62625,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1975,68660,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1976,68107,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1977,49264,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1978,44947,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1979,57089,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1980,51119,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1981,55073,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1982,49974,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1983,58094,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1984,92989,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1985,63376,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1986,60681,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1987,54988,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1988,58494,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1989,68371,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1990,60677,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1991,68825,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1992,62033,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1993,54773,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1994,61642,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1995,53487,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1996,55929,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1997,49019,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1998,55893,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,1999,61874,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2000,60554,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2001,60250,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2002,60518,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2003,64943,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2004,64152,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2005,62337,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2006,70151,hg/ha,Yield
56,Dominican Republic,Sweet potatoes,2007,75696,hg/ha,Yield
